P1	P2	P3	Dstatistic	Z-score	p-value	f4-ratio	BBAA	ABBA	BABA
H_gracilentus	H_nuttalli	H_argophyllus	0.22744	1.4041	0.0801449	0.0700572	29.9071	29.3738	18.4881
H_occidentalis	H_gracilentus	H_argophyllus	0.188262	1.76281	0.038966	0.0552074	81.4917	100.458	68.6262
H_petiolaris	H_argophyllus	H_gracilentus	0.0383255	0.407642	0.341768	0.0104476	171.804	65.7472	60.8937
H_gracilentus	H_argophyllus	H_porteri	0.249103	2.264	0.0117871	0.0480986	120.124	57.5792	34.6137
H_argophyllus	H_praecox	H_gracilentus	0.0530911	0.566589	0.285497	0.0157316	175.078	72.1955	64.9161
H_radula	H_gracilentus	H_argophyllus	0.167	1.57802	0.05728	0.0458571	83.7488	98.5119	70.3175
H_gracilentus	H_salicifolius	H_argophyllus	0.139566	1.22485	0.110315	0.0344384	101.165	74.6619	56.3738
H_silphioides	H_gracilentus	H_argophyllus	0.108644	0.977072	0.164267	0.0275211	90.6458	80.572	64.7804
H_gracilentus	H_verticillatus	H_argophyllus	0.124966	1.12614	0.130053	0.0260699	98.4242	63.8762	49.6849
H_heterophyllus	H_grosseserratus	H_argophyllus	0.153709	1.54632	0.0610142	0.0343411	113.592	84.2154	61.7753
H_grosseserratus	H_laciniatus	H_argophyllus	0.0543822	0.449859	0.326406	0.0112302	109.655	54.2298	48.6357
H_longifolius	H_grosseserratus	H_argophyllus	0.126276	1.25507	0.104726	0.0296404	102.306	72.0012	55.856
H_grosseserratus	H_maximiliani	H_argophyllus	0.370111	4.30519	8.34218e-06	0.0566225	245.36	65.9514	30.3202
H_grosseserratus	H_microcephalus	H_argophyllus	0.0894498	0.964751	0.167335	0.0144953	191.853	56.3276	47.078
H_grosseserratus	H_mollis	H_argophyllus	0.0715933	0.808333	0.209449	0.0127091	135.97	57.2369	49.5889
H_argophyllus	H_niveus	H_grosseserratus	0.135583	1.48524	0.0687407	0.04079	123.883	80.6163	61.3659
H_grosseserratus	H_nuttalli	H_argophyllus	0.0969814	0.400139	0.344527	0.0118881	78.9548	10.1667	8.36905
H_occidentalis	H_grosseserratus	H_argophyllus	0.228192	1.96885	0.0244852	0.0463408	148.133	71.9333	45.2036
H_argophyllus	H_petiolaris	H_grosseserratus	0.279611	2.96099	0.00153328	0.0769383	157.443	83.551	47.0371
H_grosseserratus	H_argophyllus	H_porteri	0.0782891	0.704077	0.240692	0.0171661	111.78	57.503	49.153
H_argophyllus	H_praecox	H_grosseserratus	0.221176	2.38992	0.00842599	0.0663014	160.209	88.6169	56.5168
H_radula	H_grosseserratus	H_argophyllus	0.178278	1.62772	0.0517923	0.0378579	104.757	78.3258	54.6238
H_grosseserratus	H_salicifolius	H_argophyllus	0.178123	1.5695	0.0582656	0.0285931	181.15	52.4286	36.575
H_silphioides	H_grosseserratus	H_argophyllus	0.143189	1.28259	0.0998179	0.0334485	113.36	74.7859	56.0514
H_grosseserratus	H_verticillatus	H_argophyllus	0.249129	2.06832	0.019305	0.0269252	244.605	37.7552	22.6952
H_heterophyllus	H_laciniatus	H_argophyllus	0.208942	2.01991	0.0216964	0.0534975	82.7494	85.9601	56.247
H_heterophyllus	H_longifolius	H_argophyllus	0.15139	1.42988	0.076376	0.0338046	161.891	74.4349	54.8609
H_heterophyllus	H_maximiliani	H_argophyllus	0.364028	4.42244	4.87959e-06	0.0973485	112.56	127.71	59.5441
H_heterophyllus	H_microcephalus	H_argophyllus	0.244749	2.74831	0.00299517	0.0587004	125.959	104.261	63.2605
H_heterophyllus	H_mollis	H_argophyllus	0.25974	2.74791	0.00299883	0.053723	164.113	84.8781	49.8769
H_argophyllus	H_niveus	H_heterophyllus	0.0651726	0.879154	0.189659	0.0198142	144.104	70.337	61.7299
H_heterophyllus	H_nuttalli	H_argophyllus	0.0468062	0.271474	0.393013	0.0154238	22.9512	27.7651	25.2821
H_occidentalis	H_heterophyllus	H_argophyllus	0.068123	0.687886	0.245762	0.0156508	133.386	76.1097	66.4014
H_argophyllus	H_petiolaris	H_heterophyllus	0.0821068	1.03178	0.151086	0.0253392	204.269	71.3746	60.5432
H_argophyllus	H_heterophyllus	H_porteri	0.109967	1.11965	0.131432	0.0334936	110.421	89.827	72.0283
H_argophyllus	H_praecox	H_heterophyllus	0.142951	1.78142	0.0374219	0.0436608	202.377	77.9048	58.4174
H_radula	H_heterophyllus	H_argophyllus	0.0151657	0.132514	0.447289	0.00263759	174.827	58.6894	56.9358
H_heterophyllus	H_salicifolius	H_argophyllus	0.251406	2.29409	0.0108928	0.0649406	97.5985	96.2719	57.5902
H_heterophyllus	H_silphioides	H_argophyllus	0.153076	1.42417	0.0771982	0.0303571	167.672	71.3837	52.4307
H_heterophyllus	H_verticillatus	H_argophyllus	0.311072	3.27559	0.000527202	0.0687802	101.234	88.7452	46.6329
H_longifolius	H_laciniatus	H_argophyllus	0.220251	1.92778	0.0269413	0.0566313	83.6167	73.3131	46.8476
H_laciniatus	H_maximiliani	H_argophyllus	0.153037	1.59932	0.0548749	0.0342665	106.239	68.5454	50.35
H_microcephalus	H_laciniatus	H_argophyllus	0.00251372	0.0251239	0.489978	0.000571743	114.177	60.9304	60.6248
H_mollis	H_laciniatus	H_argophyllus	0.0814315	0.695123	0.243489	0.0188931	84.5417	62.5806	53.156
H_argophyllus	H_niveus	H_laciniatus	0.0126117	0.125675	0.449995	0.0029583	107.566	60.9516	59.4333
H_nuttalli	H_laciniatus	H_argophyllus	0.0897516	0.476596	0.316825	0.0252278	23.7321	18.6464	15.575
H_occidentalis	H_laciniatus	H_argophyllus	0.294323	2.42861	0.00757833	0.0698291	97.7917	74.5083	40.6226
H_argophyllus	H_petiolaris	H_laciniatus	0.229462	2.24828	0.0122791	0.0486581	128.183	65.6518	41.1458
H_argophyllus	H_laciniatus	H_porteri	0.073848	0.652304	0.257103	0.0157048	104.2	49.2155	42.4464
H_argophyllus	H_praecox	H_laciniatus	0.188435	1.84657	0.0324044	0.0433292	130.955	71.1488	48.5865
H_radula	H_laciniatus	H_argophyllus	0.279827	2.56328	0.00518445	0.0656586	84.7607	82.1766	46.2417
H_laciniatus	H_salicifolius	H_argophyllus	0.0322542	0.263957	0.395906	0.00710533	109.187	51.1679	47.9702
H_silphioides	H_laciniatus	H_argophyllus	0.159191	1.21667	0.111864	0.0388268	86.4179	68.9774	50.0321
H_laciniatus	H_verticillatus	H_argophyllus	0.153974	1.34106	0.08995	0.0317993	97.4524	54.6333	40.054
H_longifolius	H_maximiliani	H_argophyllus	0.308092	4.28125	9.29228e-06	0.0843266	96.1631	101.967	53.9347
H_longifolius	H_microcephalus	H_argophyllus	0.184885	1.91698	0.0276203	0.0510859	113.919	94.7073	65.1518
H_longifolius	H_mollis	H_argophyllus	0.185722	1.76029	0.0391793	0.0405099	127.562	70.5869	48.4746
H_argophyllus	H_niveus	H_longifolius	0.0188031	0.192676	0.423607	0.00542556	138.118	68.223	65.7048
H_nuttalli	H_longifolius	H_argophyllus	0.06901	0.372501	0.35476	0.0209054	18.8095	21.7238	18.919
H_occidentalis	H_longifolius	H_argophyllus	0.143504	1.40823	0.0795314	0.0379629	113.35	79.0821	59.2333
H_argophyllus	H_petiolaris	H_longifolius	0.147163	1.35903	0.0870681	0.0387309	166.316	68.1292	50.6494
H_argophyllus	H_longifolius	H_porteri	0.0575221	0.523779	0.300216	0.0147847	96.2518	62.5077	55.7077
H_argophyllus	H_praecox	H_longifolius	0.132522	1.20175	0.114731	0.0349221	167.343	70.2647	53.8206
H_radula	H_longifolius	H_argophyllus	0.152664	1.16649	0.121708	0.0218968	205.616	46.1306	33.9111
H_longifolius	H_salicifolius	H_argophyllus	0.304688	2.79636	0.00258409	0.0728573	91.2833	79.1286	42.1702
H_longifolius	H_silphioides	H_argophyllus	0.0165866	0.142173	0.443472	0.00282201	184.088	45.2375	43.7613
H_longifolius	H_verticillatus	H_argophyllus	0.292815	3.43614	0.000295028	0.074413	95.4226	84.0512	45.977
H_microcephalus	H_maximiliani	H_argophyllus	0.164029	2.29826	0.0107735	0.0348106	175.145	82.0466	58.9234
H_mollis	H_maximiliani	H_argophyllus	0.182861	2.07867	0.018824	0.0393425	139.756	80.5133	55.6198
H_argophyllus	H_niveus	H_maximiliani	0.0530501	0.684334	0.246882	0.0223863	110.922	94.418	84.9049
H_nuttalli	H_maximiliani	H_argophyllus	0.309964	1.75905	0.0392841	0.0692257	58.4143	23.1119	12.1744
H_occidentalis	H_maximiliani	H_argophyllus	0.44733	4.8785	5.34481e-07	0.104385	134.753	107.86	41.1869
H_argophyllus	H_petiolaris	H_maximiliani	0.145493	1.65459	0.0490043	0.0541599	146.324	89.8087	66.9948
H_argophyllus	H_maximiliani	H_porteri	0.0171479	0.176917	0.429787	0.00353694	147.443	56.0738	54.1831
H_argophyllus	H_praecox	H_maximiliani	0.111931	1.5002	0.0667812	0.0433822	149.217	92.4386	73.8282
H_radula	H_maximiliani	H_argophyllus	0.375868	4.52113	3.07553e-06	0.0939903	104.398	118.376	53.6988
H_salicifolius	H_maximiliani	H_argophyllus	0.19148	2.01399	0.0220054	0.0383681	189.967	68.3925	46.4101
H_silphioides	H_maximiliani	H_argophyllus	0.316582	3.56635	0.000180996	0.0780204	111.249	101.177	52.5193
H_verticillatus	H_maximiliani	H_argophyllus	0.152256	1.45796	0.0724254	0.0212921	225.314	47.4502	34.9103
H_mollis	H_microcephalus	H_argophyllus	0.0310373	0.32895	0.371097	0.00628612	161.726	66.1289	62.1476
H_argophyllus	H_niveus	H_microcephalus	0.00231233	0.0256913	0.489752	0.00105993	128.846	79.5544	79.1873
H_nuttalli	H_microcephalus	H_argophyllus	0.154704	0.962277	0.167955	0.0301511	49.6601	18.4911	13.5363
H_occidentalis	H_microcephalus	H_argophyllus	0.371663	3.60588	0.000155546	0.0753677	164.398	86.5645	39.6538
H_argophyllus	H_petiolaris	H_microcephalus	0.101771	1.20137	0.114803	0.0425826	170.141	79.1818	64.5537
H_microcephalus	H_argophyllus	H_porteri	0.0691485	0.672908	0.250503	0.0151432	123.393	62.8067	54.6825
H_argophyllus	H_praecox	H_microcephalus	0.0760118	0.888878	0.187034	0.031772	171.4	82.3978	70.7563
H_radula	H_microcephalus	H_argophyllus	0.229443	2.41608	0.00784434	0.0540673	119.79	95.8224	60.0569
H_microcephalus	H_salicifolius	H_argophyllus	0.0576685	0.593035	0.276579	0.012492	147.574	66.0804	58.8744
H_silphioides	H_microcephalus	H_argophyllus	0.193309	1.83977	0.0329012	0.0487982	132.532	90.8752	61.4327
H_microcephalus	H_verticillatus	H_argophyllus	0.0178916	0.182172	0.427724	0.00301034	174.551	49.8708	48.1177
H_niveus	H_argophyllus	H_mollis	0.119675	1.54542	0.0611218	0.0390055	121.141	79.3308	62.3724
H_mollis	H_nuttalli	H_argophyllus	0.0589669	0.345107	0.365007	0.0164039	28.1405	21.2083	18.8464
H_occidentalis	H_mollis	H_argophyllus	0.276599	2.46849	0.00678426	0.0562027	159.008	75.6403	42.8625
H_argophyllus	H_petiolaris	H_mollis	0.0419077	0.480109	0.315575	0.0132969	149.156	71.8062	66.0298
H_argophyllus	H_mollis	H_porteri	0.116171	1.04019	0.149125	0.0273502	116.148	67.6869	53.5972
H_argophyllus	H_praecox	H_mollis	0.0933242	1.13717	0.127734	0.0315923	153.06	82.3039	68.2533
H_radula	H_mollis	H_argophyllus	0.268746	2.4062	0.00805972	0.0554567	135.876	81.1315	46.7609
H_mollis	H_salicifolius	H_argophyllus	0.0755304	0.706766	0.239856	0.0173015	119.43	68.424	58.8137
H_silphioides	H_mollis	H_argophyllus	0.189193	1.65224	0.0492428	0.0411898	148.025	75.279	51.3262
H_mollis	H_verticillatus	H_argophyllus	0.0923416	0.886977	0.187546	0.0187429	118.501	61.7169	51.2823
H_argophyllus	H_niveus	H_nuttalli	0.118186	0.748704	0.227018	0.0384933	37.5214	25.1905	19.8655
H_niveus	H_argophyllus	H_occidentalis	0.0215622	0.207228	0.417916	0.00595052	123.668	61.525	58.9278
H_niveus	H_petiolaris	H_argophyllus	0.23365	2.69115	0.00356027	0.0695022	142.621	111.347	69.1696
H_niveus	H_argophyllus	H_porteri	0.0109875	0.122397	0.451292	0.00209015	161.622	51.1911	50.0784
H_niveus	H_praecox	H_argophyllus	0.227756	3.33644	0.000424291	0.0687635	134.071	116.027	72.9799
H_argophyllus	H_niveus	H_radula	0.0995106	0.960673	0.168358	0.0247916	135.939	62.452	51.1476
H_niveus	H_argophyllus	H_salicifolius	0.0188846	0.169431	0.432729	0.00555855	113.699	70.6425	68.0238
H_argophyllus	H_niveus	H_silphioides	0.0702178	0.756106	0.224793	0.0177269	124.806	63.778	55.4089
H_argophyllus	H_niveus	H_verticillatus	0.1106	1.23597	0.108234	0.0361587	102.202	80.6218	64.5643
H_occidentalis	H_nuttalli	H_argophyllus	0.118409	0.58627	0.278847	0.0258938	28.2738	16.8667	13.2952
H_argophyllus	H_petiolaris	H_nuttalli	0.0073345	0.0475492	0.481038	0.00195299	43.7972	18.9663	18.6901
H_nuttalli	H_argophyllus	H_porteri	0.122632	0.661037	0.254294	0.0255856	21.6786	17.9167	14.0024
H_praecox	H_argophyllus	H_nuttalli	0.103076	0.741766	0.229115	0.02859	44.9714	22.7302	18.4821
H_nuttalli	H_radula	H_argophyllus	0.0738382	0.404974	0.342748	0.019407	20.7762	20.2738	17.4857
H_nuttalli	H_salicifolius	H_argophyllus	0.125	0.562443	0.286907	0.0183259	38.4071	10.9286	8.5
H_nuttalli	H_silphioides	H_argophyllus	0.0270348	0.138863	0.444779	0.00759049	20.2802	19.9444	18.8944
H_nuttalli	H_verticillatus	H_argophyllus	0.204231	0.969845	0.166062	0.0295504	57.369	11.25	7.43413
H_argophyllus	H_petiolaris	H_occidentalis	0.202745	1.99012	0.0232889	0.053043	194.022	70.7486	46.8966
H_occidentalis	H_argophyllus	H_porteri	0.0812004	0.771589	0.220179	0.0221768	99.5435	66.3542	56.3875
H_argophyllus	H_praecox	H_occidentalis	0.22931	2.43767	0.0073911	0.0607021	188.72	75.0544	47.0538
H_radula	H_occidentalis	H_argophyllus	0.00432108	0.039193	0.484368	0.00102272	101.868	72.2635	71.6417
H_occidentalis	H_salicifolius	H_argophyllus	0.240588	1.91232	0.0279174	0.0510129	127.3	68.925	42.1917
H_occidentalis	H_silphioides	H_argophyllus	0.137385	1.2302	0.109312	0.0301405	134.216	69.8819	52.9998
H_occidentalis	H_verticillatus	H_argophyllus	0.34806	3.31802	0.000453286	0.058049	134.567	60.3238	29.1734
H_argophyllus	H_petiolaris	H_porteri	0.0955499	0.962155	0.167986	0.0172112	204.616	50.8633	41.9911
H_praecox	H_petiolaris	H_argophyllus	0.0178517	0.272372	0.392668	0.00537383	193.694	87.7193	84.6423
H_argophyllus	H_petiolaris	H_radula	0.0966543	0.881829	0.188935	0.0246849	187.592	64.1463	52.8392
H_argophyllus	H_petiolaris	H_salicifolius	0.122213	1.10495	0.13459	0.0368559	139.313	78.8048	61.6405
H_argophyllus	H_petiolaris	H_silphioides	0.119701	1.08324	0.139351	0.0307969	178.268	68.7343	54.0383
H_argophyllus	H_petiolaris	H_verticillatus	0.304605	3.07837	0.0010407	0.0894168	137.311	87.8419	46.8224
H_argophyllus	H_praecox	H_porteri	0.146126	1.56511	0.0587781	0.0292352	201.592	62.606	46.642
H_argophyllus	H_radula	H_porteri	0.0779017	0.708685	0.23926	0.0218951	91.7637	74.353	63.6058
H_salicifolius	H_argophyllus	H_porteri	0.105881	1.02648	0.152333	0.0232458	123.799	56.6804	45.8268
H_argophyllus	H_silphioides	H_porteri	0.0902489	0.80993	0.20899	0.0221332	99.7738	62.0131	51.7464
H_verticillatus	H_argophyllus	H_porteri	0.0429288	0.3788	0.352418	0.00783595	117.23	45.6339	41.8772
H_argophyllus	H_praecox	H_radula	0.238735	2.20599	0.0136925	0.0549401	190.18	69.0238	42.4186
H_argophyllus	H_praecox	H_salicifolius	0.141509	1.46568	0.0713678	0.0427014	139.003	79.8365	60.0424
H_argophyllus	H_praecox	H_silphioides	0.244586	2.44565	0.00722961	0.0605879	169.825	76.0162	46.1388
H_argophyllus	H_praecox	H_verticillatus	0.243753	2.5285	0.00572754	0.0710227	137.94	84.096	51.1335
H_radula	H_salicifolius	H_argophyllus	0.31995	2.88416	0.0019623	0.0806568	84.9774	97.0849	50.019
H_radula	H_silphioides	H_argophyllus	0.274226	2.15317	0.0156526	0.0385015	175.625	53.7875	30.6363
H_radula	H_verticillatus	H_argophyllus	0.373178	4.29412	8.76955e-06	0.0769826	90.1425	84.8183	38.7175
H_silphioides	H_salicifolius	H_argophyllus	0.214141	1.88453	0.0297468	0.0524478	101.467	77.1601	49.9423
H_verticillatus	H_salicifolius	H_argophyllus	0.0368994	0.310271	0.378177	0.00677474	183.039	48.2841	44.8476
H_silphioides	H_verticillatus	H_argophyllus	0.28637	2.8988	0.00187298	0.0632838	104.242	77.3308	42.9002
H_carnosus	H_atrorubens	H_arizonensis	0.163068	1.43147	0.0761482	0.0338541	134.33	54.2516	39.0389
H_cusickii	H_arizonensis	H_atrorubens	0.0011206	0.0126413	0.494957	0.000483208	118.186	80.6526	80.4721
H_atrorubens	H_arizonensis	H_debilis	0.160525	1.65197	0.0492703	0.0483994	108.466	95.4931	69.0756
H_arizonensis	H_divaricatus	H_atrorubens	0.175539	1.79618	0.0362326	0.0759675	114.98	85.4393	59.9226
H_atrorubens	H_arizonensis	H_exilis	0.358222	3.35657	0.000394573	0.0739093	82.4357	96.1929	45.4524
H_atrorubens	H_floridanus	H_arizonensis	0.176954	1.77122	0.0382622	0.0527059	136.185	90.1075	63.0123
H_arizonensis	H_giganteus	H_atrorubens	0.0523991	0.562089	0.287028	0.0250234	118.941	86.4024	77.7984
H_atrorubens	H_arizonensis	H_gracilentus	0.209033	2.23796	0.0126117	0.0832348	86.7484	97.994	64.1091
H_arizonensis	H_grosseserratus	H_atrorubens	0.0705857	0.726327	0.233819	0.0311886	110.759	78.3548	68.0226
H_heterophyllus	H_atrorubens	H_arizonensis	0.185307	2.06217	0.0195957	0.0442519	149.402	77.8488	53.5075
H_arizonensis	H_laciniatus	H_atrorubens	0.099215	0.770817	0.220408	0.0241683	232.283	41.0917	33.6738
H_longifolius	H_atrorubens	H_arizonensis	0.255636	2.63342	0.00422648	0.0613501	150.678	71.8927	42.6192
H_arizonensis	H_maximiliani	H_atrorubens	0.0660342	0.740356	0.229542	0.0281134	137.125	86.7226	75.9788
H_arizonensis	H_microcephalus	H_atrorubens	0.106699	1.26248	0.103389	0.0519903	123.448	100.04	80.75
H_arizonensis	H_atrorubens	H_mollis	0.168115	2.18948	0.0142811	0.100572	60.3252	129.724	92.3843
H_atrorubens	H_arizonensis	H_niveus	0.0531759	0.529652	0.298177	0.0130091	125.588	79.9647	71.8897
H_nuttalli	H_arizonensis	H_atrorubens	0.12888	0.781443	0.217271	0.0663035	20.9464	24.244	18.7083
H_arizonensis	H_atrorubens	H_occidentalis	0.125281	1.57213	0.0579597	0.0610748	78.6048	101.132	78.6135
H_atrorubens	H_arizonensis	H_petiolaris	0.193285	2.0379	0.0207801	0.0667826	102.077	94.6376	63.9793
H_atrorubens	H_arizonensis	H_porteri	0.0229671	0.22701	0.410208	0.00529594	141.646	56.9925	54.4333
H_atrorubens	H_arizonensis	H_praecox	0.258029	2.96394	0.00151863	0.10288	108.232	109.564	64.6198
H_radula	H_atrorubens	H_arizonensis	0.241602	2.5435	0.00548736	0.0533736	159.035	73.6747	45.0021
H_arizonensis	H_salicifolius	H_atrorubens	0.0854097	0.872713	0.19141	0.0360459	118.531	70.9167	59.756
H_atrorubens	H_silphioides	H_arizonensis	0.141157	1.19079	0.116868	0.0294724	197.733	55.8234	42.0131
H_arizonensis	H_verticillatus	H_atrorubens	0.00719869	0.0745053	0.470304	0.00356612	120.743	74.3433	73.2806
H_arizonensis	H_cusickii	H_carnosus	0.0381748	0.349965	0.363182	0.00988102	100.848	58.894	54.5629
H_carnosus	H_arizonensis	H_debilis	0.0997618	0.919402	0.178943	0.0257628	75.0744	68.4399	56.0232
H_arizonensis	H_divaricatus	H_carnosus	0.106128	0.912289	0.180808	0.0304164	97.4369	61.1583	49.4226
H_carnosus	H_arizonensis	H_exilis	0.249218	2.02107	0.0216362	0.0532559	65.4643	75.6357	45.4571
H_carnosus	H_floridanus	H_arizonensis	0.3506	3.95146	3.88379e-05	0.0885447	103.581	81.1274	39.0079
H_giganteus	H_arizonensis	H_carnosus	0.0305876	0.36448	0.35775	0.00948745	92.3742	67.6266	63.6123
H_carnosus	H_arizonensis	H_gracilentus	0.252112	2.39368	0.00834008	0.0840488	56.0905	82.0417	49.0036
H_arizonensis	H_grosseserratus	H_carnosus	0.0848155	0.760352	0.223522	0.0235935	99.1095	62.7714	52.956
H_heterophyllus	H_carnosus	H_arizonensis	0.110286	0.986908	0.161844	0.0216246	130.535	50.2048	40.231
H_laciniatus	H_arizonensis	H_carnosus	0.0279856	0.199902	0.420779	0.00508372	200.369	31.8131	30.081
H_longifolius	H_carnosus	H_arizonensis	0.185318	1.44582	0.0741142	0.0340204	130.884	44.5482	30.6185
H_maximiliani	H_arizonensis	H_carnosus	0.015322	0.137885	0.445166	0.00416353	115.276	58.6069	56.8381
H_arizonensis	H_microcephalus	H_carnosus	0.0616831	0.620011	0.267625	0.0187171	95.7393	69.4179	61.3516
H_carnosus	H_arizonensis	H_mollis	0.0583305	0.606522	0.272084	0.0284706	46.6937	87.6298	77.9702
H_carnosus	H_arizonensis	H_niveus	0.0296891	0.268052	0.39433	0.00659084	87.4036	61.3548	57.8167
H_nuttalli	H_arizonensis	H_carnosus	0.0566038	0.272513	0.392614	0.0115941	25.9024	12.9333	11.5476
H_arizonensis	H_carnosus	H_occidentalis	0.022542	0.216662	0.414236	0.00953822	51.0393	68.2583	65.2488
H_carnosus	H_arizonensis	H_petiolaris	0.252619	2.50647	0.00609713	0.0792764	68.5615	83.0671	49.5623
H_arizonensis	H_carnosus	H_porteri	0.207052	1.62768	0.0517968	0.0387428	89.8929	50.4964	33.1726
H_carnosus	H_arizonensis	H_praecox	0.173489	1.93154	0.0267083	0.0651302	78.0416	81.7766	57.5968
H_radula	H_carnosus	H_arizonensis	0.196373	1.62994	0.0515571	0.0307995	169.063	43.8444	29.4512
H_arizonensis	H_salicifolius	H_carnosus	0.124475	0.980175	0.1635	0.0291682	98.6321	49.5298	38.5643
H_carnosus	H_silphioides	H_arizonensis	0.232411	1.86308	0.0312257	0.0496813	138.268	54.5266	33.9611
H_verticillatus	H_arizonensis	H_carnosus	0.0196079	0.177802	0.429439	0.00539535	95.3054	51.8966	49.9006
H_arizonensis	H_cusickii	H_debilis	0.159807	1.59876	0.0549366	0.0478626	116.583	99.2079	71.8687
H_cusickii	H_divaricatus	H_arizonensis	0.202847	2.40727	0.00803616	0.0761412	88.469	104.132	69.0107
H_arizonensis	H_cusickii	H_exilis	0.128258	1.09442	0.136886	0.0271113	100.683	79.7993	61.6564
H_cusickii	H_arizonensis	H_floridanus	0.0732574	0.799491	0.212003	0.0273883	102.485	92.5667	79.9301
H_giganteus	H_cusickii	H_arizonensis	0.0340754	0.442739	0.328977	0.0116412	129.39	88.8725	83.0154
H_arizonensis	H_cusickii	H_gracilentus	0.223006	2.13765	0.0162726	0.0778161	97.1766	91.5984	58.1939
H_cusickii	H_grosseserratus	H_arizonensis	0.0831405	0.940079	0.173589	0.0273963	120.631	88.1575	74.6238
H_cusickii	H_arizonensis	H_heterophyllus	0.00498883	0.0571578	0.47721	0.00177806	137.506	74.7315	73.9895
H_arizonensis	H_laciniatus	H_cusickii	0.0860445	0.819935	0.206126	0.0238805	211.211	48.444	40.7679
H_cusickii	H_arizonensis	H_longifolius	0.0165318	0.168603	0.433055	0.00548486	120.282	69.4004	67.1431
H_cusickii	H_maximiliani	H_arizonensis	0.12435	1.67355	0.0471091	0.0382084	133.182	97.0111	75.5528
H_microcephalus	H_cusickii	H_arizonensis	0.00281347	0.0347583	0.486136	0.000958344	113.864	94.7376	94.206
H_cusickii	H_arizonensis	H_mollis	0.0486499	0.511264	0.304583	0.0217801	97.4837	94.0569	85.3298
H_arizonensis	H_cusickii	H_niveus	0.338706	3.52616	0.000210815	0.0845309	140.812	113.85	56.2399
H_cusickii	H_nuttalli	H_arizonensis	0.0208209	0.131019	0.44788	0.00526588	27.3167	19.1329	18.3524
H_arizonensis	H_cusickii	H_occidentalis	0.0722702	0.737648	0.230364	0.0280882	90.0913	83.402	72.1596
H_arizonensis	H_cusickii	H_petiolaris	0.18727	1.93925	0.0262352	0.0681519	112.754	102.847	70.4027
